folderyear,licencersn,licencenumber,licencerevisionnumber,businessname,businesstradename,status,issueddate,expireddate,businesstype,businesssubtype,unit,unittype,house,street,city,province,country,postalcode,localarea,numberofemployees,feepaid,extractdate,geom,geo_point_2d
18,3172205,18-587480,00,Cabello Salon Spa and Wellness Centre Ltd,Cabello Salon & Spa,Issued,2018-07-09T18:38:32+00:00,2018-12-31,Health and Beauty *Historic*,Beauty and Wellness Centre,,,3518,W 41ST AV,Vancouver,BC,CA,V6N 3E6,,19,1467.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.18248972358, 49.2344581135462], 'type': 'Point'}, 'properties': {}}","{'lon': -123.18248972358, 'lat': 49.2344581135462}"
18,3172233,18-477870,02,McLean Projects Corp,,Issued,2018-07-03T18:44:57+00:00,2018-12-31,Warehouse Operator - Non-Food,,,,8698,BARNARD ST,Vancouver,BC,CA,V6P 5G5,,3,,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.144292973051, 49.2069437248614], 'type': 'Point'}, 'properties': {}}","{'lon': -123.144292973051, 'lat': 49.2069437248614}"
18,3172257,18-587532,00,,,Cancelled,,,Short-term Rental Operator,,,,,,Vancouver,BC,CA,,,000,,2025-04-22T21:22:22+00:00,,
18,3172679,18-587951,00,Tu Thanh Nguyen (Tu Nguyen),Viet Flavour Restaurant,Issued,2018-09-01T00:21:36+00:00,2018-12-31,Restaurant Class 1 *Historic*,No Liquor Service,,,1822,W BROADWAY,Vancouver,BC,CA,V6J 1Y9,,1,145.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.146436007657, 49.2634058289641], 'type': 'Point'}, 'properties': {}}","{'lon': -123.146436007657, 'lat': 49.2634058289641}"
18,3172820,18-470348,01,Christopher Daniel Allen & Colette Ashley Brown Griffiths,The Federal Store,Cancelled,,,Ltd Service Food Establishment *Historic*,,,,2601,QUEBEC ST,Vancouver,BC,CA,V5T 3A6,,000,,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.10334718674, 49.2618915926985], 'type': 'Point'}, 'properties': {}}","{'lon': -123.10334718674, 'lat': 49.2618915926985}"
18,3172833,18-588102,00,Jingeun Kim & Taiyoung Kim,,Issued,2018-07-04T21:28:35+00:00,2018-12-31,Apartment House Strata *Historic*,,605,Unit,918,COOPERAGE WAY,Vancouver,BC,CA,V6B 0A7,,000,92.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.112507209649, 49.2741770899604], 'type': 'Point'}, 'properties': {}}","{'lon': -123.112507209649, 'lat': 49.2741770899604}"
18,3173644,18-588909,00,,,Issued,2018-07-06T15:16:36+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,80.0,2025-04-22T21:22:22+00:00,,
18,3173707,18-588972,00,Coast Foundation Society (1974),Chester House,Issued,2018-07-30T21:28:38+00:00,2018-12-31,Single Detached House *Historic*,,,,,,Vancouver,BC,CA,,,000,125.0,2025-04-22T21:22:22+00:00,,
18,3173898,18-589160,00,(Ting Chou),Twigs & Petals,Issued,2018-07-06T22:57:10+00:00,2018-12-31,Retail Dealer *Historic*,Flowers,,,,,Vancouver,BC,CA,,,1,129.0,2025-04-22T21:22:22+00:00,,
18,3174219,18-589480,00,,,Cancelled,,,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,,2025-04-22T21:22:22+00:00,,
18,3174549,18-589808,00,,,Issued,2018-07-09T02:23:12+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,80.0,2025-04-22T21:22:22+00:00,,
18,3175009,18-590265,00,(Karlinga Lee),Karly Van Dog Walker,Issued,2018-07-09T23:10:01+00:00,2018-12-31,Animal Services *Historic*,Other,,,,,Vancouver,BC,CA,,,1,129.0,2025-04-22T21:22:22+00:00,,
18,3175015,18-590271,00,(Ramtin Zojaji),,Pending,,,Apartment House Strata *Historic*,,2807,Unit,1328,W PENDER ST,Vancouver,BC,CA,V6E 4T1,,000,56.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.126664234923, 49.2890672424663], 'type': 'Point'}, 'properties': {}}","{'lon': -123.126664234923, 'lat': 49.2890672424663}"
18,3175035,18-590291,00,,,Issued,2018-07-10T00:28:35+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,80.0,2025-04-22T21:22:22+00:00,,
18,3175442,18-590696,00,,,Issued,2018-07-10T21:14:41+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,80.0,2025-04-22T21:22:22+00:00,,
18,3176329,18-591582,00,The Roxy Cabaret Ltd,Roxy Cabaret,Issued,2018-07-12T17:47:33+00:00,2018-09-02,Temp Liquor Licence Amendment,Chg of Hours,,,932,Granville,Vancouver,BC,CA,V6Z 1L2,,000,248.0,2025-04-22T21:22:22+00:00,,
18,3176375,18-591628,00,(Marwan Taliani),Marwan Taliani Photography,Issued,2018-07-12T19:42:14+00:00,2018-12-31,Photographer *Historic*,,,,,,Vancouver,BC,CA,,,1,116.0,2025-04-22T21:22:22+00:00,,
18,3176434,18-591687,00,Becky Y Choi & Robert Y Ng,,Issued,2018-11-28T22:57:14+00:00,2018-12-31,Apartment House Strata *Historic*,,2110,Unit,5470,ORMIDALE ST,Vancouver,BC,CA,V5R 4P9,,000,92.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.024211334514, 49.234292338044], 'type': 'Point'}, 'properties': {}}","{'lon': -123.024211334514, 'lat': 49.234292338044}"
18,3176481,18-591733,00,,,Issued,2018-07-13T03:24:17+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,80.0,2025-04-22T21:22:22+00:00,,
18,3176765,18-592017,00,Hot Cha Cafe Ltd,Hot Cha Cafe,Issued,2018-08-16T23:18:39+00:00,2018-12-31,Ltd Service Food Establishment *Historic*,,,,3306,CAMBIE ST,Vancouver,BC,CA,V5Z 2W5,,2,145.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.114709895149, 49.2556994492871], 'type': 'Point'}, 'properties': {}}","{'lon': -123.114709895149, 'lat': 49.2556994492871}"
18,3176913,18-592164,00,,,Issued,2018-07-14T00:31:30+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,80.0,2025-04-22T21:22:22+00:00,,
18,3177163,18-592412,00,,,Issued,2018-07-14T19:11:53+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,CA,,,000,80.0,2025-04-22T21:22:22+00:00,,
18,3177472,18-592721,00,,,Issued,2018-07-15T22:36:21+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,80.0,2025-04-22T21:22:22+00:00,,
18,3177770,18-593019,00,,,Issued,2018-07-16T16:20:26+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,CA,,,000,89.0,2025-04-22T21:22:22+00:00,,
18,3177789,18-593038,00,1071532 BC Ltd,,Pending,,,Single Detached House *Historic*,,,,,,Vancouver,BC,CA,,,000,,2025-04-22T21:22:22+00:00,,
18,3177803,18-593052,00,1071532 BC Ltd,,Pending,,,Single Detached House *Historic*,,,,,,Vancouver,BC,CA,,,000,,2025-04-22T21:22:22+00:00,,
18,3177805,18-593054,00,(Jiyoun Choi),Tamna Apparel,Issued,2018-07-16T17:24:16+00:00,2018-12-31,Retail Dealer *Historic*,Clothing/Shoes,,,,,Vancouver,BC,CA,,,1,129.0,2025-04-22T21:22:22+00:00,,
18,3177871,18-593120,00,,,Issued,2018-07-16T19:32:23+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,80.0,2025-04-22T21:22:22+00:00,,
18,3177885,18-593134,00,Andy Hsi-Yan Chang (Andy Chang),Cloudcity Vape Bong & Gifts,Issued,2018-08-16T21:25:00+00:00,2018-12-31,Retail Dealer *Historic*,Gifts/Novelties,,,1171,GRANVILLE ST,Vancouver,BC,CA,V6Z 1M1,,2,129.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.126097089553, 49.2776144759908], 'type': 'Point'}, 'properties': {}}","{'lon': -123.126097089553, 'lat': 49.2776144759908}"
18,3177886,18-593135,00,BCQC Enterprises Ltd,Jugo Juice,Issued,2018-08-30T18:28:28+00:00,2018-12-31,Ltd Service Food Establishment *Historic*,,,,496,W BROADWAY,Vancouver,BC,CA,V5Y 4A8,,6,274.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.114427786056, 49.2628963672553], 'type': 'Point'}, 'properties': {}}","{'lon': -123.114427786056, 'lat': 49.2628963672553}"
18,3178216,18-593465,00,,,Issued,2018-07-17T13:56:02+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,80.0,2025-04-22T21:22:22+00:00,,
18,3178267,18-593516,00,1170576 BC Ltd,AA Plus Restaurant,Issued,2018-08-08T18:33:42+00:00,2018-12-31,Restaurant Class 1 *Historic*,No Liquor Service,,,5207,VICTORIA DRIVE,Vancouver,BC,CA,V5P 3V4,,3,145.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.065840296757, 49.2373609702194], 'type': 'Point'}, 'properties': {}}","{'lon': -123.065840296757, 'lat': 49.2373609702194}"
18,3178467,18-593714,00,,,Issued,2018-07-18T01:50:45+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,80.0,2025-04-22T21:22:22+00:00,,
18,3178814,18-594060,00,FreeYumm Foods Ltd,,Pending,,,Manufacturer - Food *Historic*,,,,54,E 69TH AV,Vancouver,BC,CA,V5X 4R2,,11,56.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.105708479383, 49.2087875441423], 'type': 'Point'}, 'properties': {}}","{'lon': -123.105708479383, 'lat': 49.2087875441423}"
18,3178885,18-594128,00,Sanford Housing Society,Marguerite Ford Apartments,Issued,2018-07-24T22:53:22+00:00,2018-12-31,Non-profit Housing *Historic*,,,,215,W 2ND AV,Vancouver,BC,CA,V5Y 0J5,,000,201.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.110623652735, 49.2690972268983], 'type': 'Point'}, 'properties': {}}","{'lon': -123.110623652735, 'lat': 49.2690972268983}"
18,3178887,18-594129,00,530077 BC Ltd,Commodore Ballroom & Restaurant,Issued,2018-07-18T20:26:03+00:00,2018-07-26,Temp Liquor Licence Amendment,Chg of Hours,,,868,Granville St,Vancouver,BC,CA,V6Z 1K3,,000,92.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.120644405199, 49.2804344855873], 'type': 'Point'}, 'properties': {}}","{'lon': -123.120644405199, 'lat': 49.2804344855873}"
18,3178900,18-594142,00,Pacific Sky Properties Ltd,Budget Brake & Muffler Auto Centres,Issued,2018-08-01T15:31:38+00:00,2018-12-31,Auto Repairs *Historic*,,,,245,E 2ND AV,Vancouver,BC,CA,V5T 1B6,,4,129.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.099577133912, 49.268896544465], 'type': 'Point'}, 'properties': {}}","{'lon': -123.099577133912, 'lat': 49.268896544465}"
18,3178910,18-594152,00,David L Metcalf & Toni M Metcalf,,Issued,2018-07-19T15:42:45+00:00,2018-12-31,Apartment House Strata *Historic*,,1701,Unit,1225,RICHARDS ST,Vancouver,BC,CA,V6B 1E6,,000,127.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.124937051037, 49.2757934912451], 'type': 'Point'}, 'properties': {}}","{'lon': -123.124937051037, 'lat': 49.2757934912451}"
18,3178911,18-594153,00,Hong S Dam & Thi M Vu,,Issued,2018-07-18T21:21:53+00:00,2018-12-31,Single Detached House *Historic*,,,,,,Vancouver,BC,CA,,,000,85.0,2025-04-22T21:22:22+00:00,,
18,3178922,18-594164,00,JF Mitchell Developments Inc,,Pending,,,Apartment House Strata *Historic*,,911,Unit,939,EXPO BOULEVARD,Vancouver,BC,CA,V6Z 3G7,,000,127.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.115629922714, 49.2758281684172], 'type': 'Point'}, 'properties': {}}","{'lon': -123.115629922714, 'lat': 49.2758281684172}"
18,3178928,18-594170,00,Lycia Leung & Chi W Lau,,Issued,2018-07-18T21:53:28+00:00,2018-12-31,Secondary Suite - Permanent *Historic*,,,,,,Vancouver,BC,CA,,,000,85.0,2025-04-22T21:22:22+00:00,,
18,3178996,18-594237,00,,,Issued,2018-07-19T02:16:28+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,80.0,2025-04-22T21:22:22+00:00,,
18,3179278,18-473956,01,Scott Sheng Heng Chan (Scott Chan),Layout Studio,Cancelled,,,Studio *Historic*,Artist Studio,,,1622,FRANKLIN ST,Vancouver,BC,CA,V5L 1P4,,3,23.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.072283576888, 49.2820060620239], 'type': 'Point'}, 'properties': {}}","{'lon': -123.072283576888, 'lat': 49.2820060620239}"
18,3179312,18-594553,00,Aswin S Harriman & Dorothy H Harlan,,Issued,2018-07-19T17:37:49+00:00,2018-12-31,Secondary Suite - Permanent *Historic*,,,,,,Vancouver,BC,CA,,,000,125.0,2025-04-22T21:22:22+00:00,,
18,3179324,18-594565,00,Peter E Bordo (Peter Bordo),,Issued,2019-01-31T00:12:46+00:00,2018-12-31,Office *Historic*,Consultant,,,,,Vancouver,BC,CA,,,1,,2025-04-22T21:22:22+00:00,,
18,3185996,18-446498,01,T3 Shiatsu Inc,West Coast Shiatsu Clinic,Issued,2018-08-09T16:17:21+00:00,2018-12-31,Health and Beauty *Historic*,Health Enhancement Centre,1029,Unit,88,W PENDER ST,Vancouver,BC,CA,V6B 6N9,,3,23.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.106751856679, 49.280289660285], 'type': 'Point'}, 'properties': {}}","{'lon': -123.106751856679, 'lat': 49.280289660285}"
18,3186031,18-601256,00,Le Cassis Patisserie and Cooking School Ltd,Le Cassis,Pending,,,Restaurant Class 1 *Historic*,No Liquor Service,,,910,BEATTY ST,Vancouver,BC,CA,V6B 1M7,,5,56.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.115629922714, 49.2758281684172], 'type': 'Point'}, 'properties': {}}","{'lon': -123.115629922714, 'lat': 49.2758281684172}"
18,3186051,18-601276,00,Gerson A Macedo (Gerson Macedo),,Issued,2018-08-03T23:32:02+00:00,2018-12-31,Apartment House Strata *Historic*,,1308,Unit,989,NELSON ST,Vancouver,BC,CA,V6Z 2S1,,000,127.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.125113318281, 49.2810836198967], 'type': 'Point'}, 'properties': {}}","{'lon': -123.125113318281, 'lat': 49.2810836198967}"
18,3186088,18-601311,00,,,Issued,2018-08-04T02:04:05+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,76.0,2025-04-22T21:22:22+00:00,,
18,3186387,18-601607,00,,,Issued,2018-08-04T20:39:25+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,76.0,2025-04-22T21:22:22+00:00,,
18,3186402,18-601621,00,,,Issued,2018-08-04T22:53:29+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,CA,,,000,76.0,2025-04-22T21:22:22+00:00,,
18,3186406,18-601625,00,,,Issued,2018-08-04T23:18:07+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,76.0,2025-04-22T21:22:22+00:00,,
18,3186421,18-601640,00,,,Issued,2018-08-05T04:17:10+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,76.0,2025-04-22T21:22:22+00:00,,
18,3187376,18-602595,00,,,Issued,2018-08-07T18:53:48+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,76.0,2025-04-22T21:22:22+00:00,,
18,3187511,18-602730,00,Elsa Kaiting Low (Elsa Low),,Issued,2018-08-14T16:46:41+00:00,2018-12-31,Physical Therapist *Historic*,,,,7116,KERR ST,Vancouver,BC,CA,V5S 4W2,,1,116.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.040183228366, 49.2190880619162], 'type': 'Point'}, 'properties': {}}","{'lon': -123.040183228366, 'lat': 49.2190880619162}"
18,3187512,18-602731,00,,,Issued,2018-08-07T22:30:13+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,76.0,2025-04-22T21:22:22+00:00,,
18,3187514,18-602733,00,,,Issued,2018-08-07T22:36:25+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,76.0,2025-04-22T21:22:22+00:00,,
18,3187545,18-602763,00,,,Issued,2018-08-08T00:30:13+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,76.0,2025-04-22T21:22:22+00:00,,
18,3187786,18-603004,00,Gryphon 6128 Corporate Ltd,,Issued,2018-08-08T16:05:32+00:00,2018-12-31,Office *Historic*,Real Estate Development/Investment,,,5659,DUNBAR ST,Vancouver,BC,CA,V6N 1W5,,000,116.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.185758914222, 49.2349391055557], 'type': 'Point'}, 'properties': {}}","{'lon': -123.185758914222, 'lat': 49.2349391055557}"
18,3187842,18-603060,00,,,Issued,2018-08-08T17:08:02+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,CA,,,000,76.0,2025-04-22T21:22:22+00:00,,
18,3187846,18-603064,00,,,Issued,2018-08-08T17:15:00+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,76.0,2025-04-22T21:22:22+00:00,,
18,3187870,18-603088,00,,,Issued,2018-08-08T17:43:50+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,CA,,,000,76.0,2025-04-22T21:22:22+00:00,,
18,3188101,18-603317,00,,,Issued,2018-08-08T21:56:49+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,CA,,,000,76.0,2025-04-22T21:22:22+00:00,,
18,3188147,18-603362,00,,,Issued,2018-08-09T00:58:33+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,CA,,,000,76.0,2025-04-22T21:22:22+00:00,,
18,3188150,18-603365,00,,,Issued,2018-08-09T01:20:02+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,76.0,2025-04-22T21:22:22+00:00,,
18,3188425,18-603639,00,(Mirit Murad),,Issued,2018-08-09T17:25:06+00:00,2018-12-31,Apartment House Strata *Historic*,,3208,Unit,233,ROBSON ST,Vancouver,BC,CA,V6B 0E8,,000,97.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.114572880139, 49.2790694578082], 'type': 'Point'}, 'properties': {}}","{'lon': -123.114572880139, 'lat': 49.2790694578082}"
18,3188465,18-603677,00,,,Cancelled,,,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,,2025-04-22T21:22:22+00:00,,
18,3188473,18-603685,00,John Peter Cowley (John Cowely),J Peter Cowley Policy Analysis,Issued,2018-08-09T19:20:04+00:00,2018-12-31,Computer Services *Historic*,Analysis,,,,,Vancouver,BC,CA,,,1,116.0,2025-04-22T21:22:22+00:00,,
18,3188497,18-603709,00,Lucid Feet Massage Ltd,,Cancelled,,,Health and Beauty *Historic*,Health Enhancement Centre,,,20,E PENDER ST,Vancouver,BC,CA,V6A 1T1,,000,168.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.103282272368, 49.2797561341366], 'type': 'Point'}, 'properties': {}}","{'lon': -123.103282272368, 'lat': 49.2797561341366}"
18,3188516,18-603728,00,William Francis Hawley (Bill Hawley),Bill Hawley Photography,Issued,2018-08-09T21:48:34+00:00,2018-12-31,Photographer *Historic*,,,,,,Vancouver,BC,CA,,,000,116.0,2025-04-22T21:22:22+00:00,,
18,3188530,18-603229,01,,,Issued,2018-08-09T22:22:17+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,CA,,,000,,2025-04-22T21:22:22+00:00,,
18,3188544,18-603756,00,,,Issued,2018-08-09T22:48:10+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,76.0,2025-04-22T21:22:22+00:00,,
18,3188763,18-603975,00,Michi Food Ltd,Michi Craft Kitchen,Issued,2018-10-19T15:47:42+00:00,2018-12-31,Ltd Service Food Establishment *Historic*,,,,3665,KINGSWAY,Vancouver,BC,CA,V5R 5W2,,4,145.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.02419552672, 49.2326670344327], 'type': 'Point'}, 'properties': {}}","{'lon': -123.02419552672, 'lat': 49.2326670344327}"
18,3188764,18-427660,01,Silvino Ferreira & Maria Ferreira,,Cancelled,,,Apartment House *Historic*,,,,2185,Oxford St,Vancouver,BC,CA,V5L 1E8,,000,,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.060133282047, 49.2859637845664], 'type': 'Point'}, 'properties': {}}","{'lon': -123.060133282047, 'lat': 49.2859637845664}"
18,3188770,18-603982,00,4233786 Canada Inc,Share Results,Issued,2018-09-20T15:45:22+00:00,2018-12-31,Computer Services *Historic*,Software,900,Unit,1021,W HASTINGS ST,Vancouver,BC,CA,V6E 0C3,,000,177.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.118192793095, 49.2877342016388], 'type': 'Point'}, 'properties': {}}","{'lon': -123.118192793095, 'lat': 49.2877342016388}"
18,3188793,18-604005,00,Bolt Auto Group Inc,,Pending,,,Auto Dealer *Historic*,,4,Unit,8808,LAUREL ST,Vancouver,BC,CA,V6P 3V8,,000,56.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.124964745856, 49.2058566652509], 'type': 'Point'}, 'properties': {}}","{'lon': -123.124964745856, 'lat': 49.2058566652509}"
18,3188799,18-604011,00,,,Issued,2018-08-10T17:41:46+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,76.0,2025-04-22T21:22:22+00:00,,
18,3188809,18-604021,00,1122706 BC Ltd,Kinetix Medicine,Issued,2018-08-10T18:17:27+00:00,2018-12-31,Health Services *Historic*,Health Care Facility,,,2225,W BROADWAY,Vancouver,BC,CA,V6K 2E4,,6,116.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.155865102343, 49.2641707427452], 'type': 'Point'}, 'properties': {}}","{'lon': -123.155865102343, 'lat': 49.2641707427452}"
18,3188898,18-604109,00,Mix Media Inc,The Mix,Issued,2018-09-14T19:46:24+00:00,2018-12-31,Entertainment Services *Historic*,Press/Media/Reporter,400,Unit,1008,HOMER ST,Vancouver,BC,CA,V6B 2X1,,14,116.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.12005515675, 49.2770380864582], 'type': 'Point'}, 'properties': {}}","{'lon': -123.12005515675, 'lat': 49.2770380864582}"
18,3189168,18-604378,00,,,Issued,2018-08-11T21:40:14+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,76.0,2025-04-22T21:22:22+00:00,,
18,3189220,18-604430,00,,,Issued,2018-08-12T07:23:25+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,76.0,2025-04-22T21:22:22+00:00,,
18,3189413,18-604623,00,,,Issued,2018-08-12T17:14:12+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,76.0,2025-04-22T21:22:22+00:00,,
18,3189735,18-604944,00,(Sarah Moffat),,Issued,2018-08-13T16:50:34+00:00,2018-12-31,Apartment House Strata *Historic*,,318,Unit,256,E 2ND AV,Vancouver,BC,CA,V5T 1B7,,000,80.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.099224718304, 49.2679059725916], 'type': 'Point'}, 'properties': {}}","{'lon': -123.099224718304, 'lat': 49.2679059725916}"
18,3189760,18-604969,00,Sara Samienian & Moe Samienian,,Issued,2018-08-13T18:08:35+00:00,2018-12-31,Apartment House Strata *Historic*,,326,Unit,159,W 2ND AV,Vancouver,BC,CA,V5Y 0L8,,000,127.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.108503812759, 49.2695711520451], 'type': 'Point'}, 'properties': {}}","{'lon': -123.108503812759, 'lat': 49.2695711520451}"
18,3189858,18-605067,00,Nina Pei Yunn (Nina Ho),,Issued,2018-08-13T23:05:53+00:00,2018-12-31,Secondary Suite - Permanent *Historic*,,,,,,Vancouver,BC,CA,,,000,102.0,2025-04-22T21:22:22+00:00,,
18,3189877,18-605086,00,,,Issued,2018-08-13T23:58:10+00:00,2018-12-31,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,76.0,2025-04-22T21:22:22+00:00,,
18,3189913,18-605122,00,,,Cancelled,,,Short-term Rental Operator,,,,,,Vancouver,BC,,,,000,,2025-04-22T21:22:22+00:00,,
18,3190138,18-605347,00,(Tran Lan),,Issued,2018-09-28T18:34:16+00:00,2018-12-31,Single Detached House *Historic*,,,,,,Vancouver,BC,CA,,,000,125.0,2025-04-22T21:22:22+00:00,,
18,3190142,18-605351,00,Giovanni J Catalina & Al Catalina,Valentinos Barber Shop,Cancelled,,,Health and Beauty *Historic*,Barber Shop,,,2308,W BROADWAY,Vancouver,BC,CA,V6K 2E5,,2,56.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.157939790999, 49.263592474895], 'type': 'Point'}, 'properties': {}}","{'lon': -123.157939790999, 'lat': 49.263592474895}"
18,3190188,18-605397,00,Dhyllon E Provencher-Sandness (Dhyllon Provencher-Sandness),Turnkey Cleaning Services,Issued,2018-08-14T18:39:10+00:00,2018-12-31,Janitorial Services *Historic*,,,,,,Vancouver,BC,CA,,,1,129.0,2025-04-22T21:22:22+00:00,,
18,3190191,18-605400,00,Sunway Food Ltd,,Issued,2018-11-28T18:57:56+00:00,2018-12-31,Wholesale Dealer - Food *Historic*,,,,,,Vancouver,BC,CA,,,1,386.0,2025-04-22T21:22:22+00:00,,
18,3190218,18-605427,00,(Jai Edgar),,Issued,2018-08-20T16:24:25+00:00,2018-12-31,Health Services *Historic*,Other,,,1764,W 7TH AV,Vancouver,BC,CA,V6J 5A3,,1,116.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.145040495237, 49.2652070083778], 'type': 'Point'}, 'properties': {}}","{'lon': -123.145040495237, 'lat': 49.2652070083778}"
18,3190279,18-605487,00,Sarah Jane Cockell (Sarah Cockell),Sarah Cockell PHD,Issued,2018-09-20T20:50:05+00:00,2018-12-31,Health Services *Historic*,Psychologist,716,Unit,2525,WILLOW ST,Vancouver,BC,CA,V5Z 3N8,,1,153.0,2025-04-22T21:22:22+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.12228591787, 49.263031503277], 'type': 'Point'}, 'properties': {}}","{'lon': -123.12228591787, 'lat': 49.263031503277}"
